TeamName,`PlayerName,Year,Partispated,Started
Cards,Tywan Mitchell,2001,16,4
Cards,Cedric Oglesby,2001,3,0
Cards,Michael Pittman,2001,15,14
Cards,Scott Player,2001,12,0
Cards,Jake Plummer,2001,16,16
Cards,Coby Rhinehart,2001,13,0
Cards,Johnny Rutledge,2001,14,0
Cards,Frank Sanders,2001,15,13
Cards,Sekou Sanyika,2001,16,1
Cards,Yusuf Scott,2001,5,0
Cards,L.J. Shelton,2001,16,16
Cards,Marcel Shipp,2001,11,0
Cards,Chad Stanley,2001,4,0
Cards,Jason Starkey,2001,12,1
Cards,Michael Stone,2001,7,0
Cards,Barron Tanner,2001,16,16
Cards,Raynoch Thompson,2001,14,14
Cards,Pat Tillman,2001,12,12
Cards,Mao Tosi,2001,11,1
Cards,Kyle Vanden Bosch,2001,3,3
Cards,Fred Wakefield,2001,16,12
Cards,Zack Walz,2001,15,2
Cards,Adrian Wilson,2001,16,0
Cards,LeVar Woods,2001,15,0
Cards,Damien Anderson,2002,10,1
Cards,Mike Banks,2002,12,0
Cards,David Barrett,2002,14,14
Cards,Marcus Bell,2002,16,4
Cards,David Boston,2002,8,8
Cards,Wendell Bryant,2002,14,4
Cards,Tom Burke,2002,6,0
Cards,Steve Bush,2002,16,12
Cards,Anthony Clement,2002,1,0
Cards,Leonard Davis,2002,15,15
Cards,Russell Davis,2002,16,16
Cards,Chris Dishman,2002,14,14
Cards,Nijrell Eason,2002,1,0
Cards,John Fina,2002,7,0
Cards,Levar Fisher,2002,7,0
Cards,Rob Fredrickson,2002,10,10
Cards,Bryan Gilmore,2002,7,0
Cards,Steven Grace,2002,1,0
Cards,Bill Gramatica,2002,16,0
Cards,Mike Gruttadauria,2002,8,8
Cards,Quentin Harris,2002,6,0
Cards,Renaldo Hill,2002,14,7
Cards,Nathan Hodel,2002,16,0
Cards,Arnold Jackson,2002,16,0
Cards,MarTay Jenkins,2002,8,1
Cards,Dennis Johnson,2002,13,0
Cards,Freddie Jones,2002,16,16
Cards,Greg Jones,2002,3,1
Cards,Thomas Jones,2002,9,9
Cards,Kevin Kasper,2002,6,4
Cards,Pete Kendall,2002,12,12
Cards,Kwamie Lassiter,2002,16,16
Cards,Justin Lucas,2002,16,4
Cards,Joel Makovicka,2002,12,1
Cards,Jason McAddley,2002,9,8
Cards,Josh McCown,2002,2,0
Cards,Dennis McKinley,2002,12,1
Cards,Ronald McKinnon,2002,16,16
Cards,Don Morgan,2002,7,0
Cards,Scott Player,2002,16,0
Cards,Jake Plummer,2002,16,16
Cards,Nate Poole,2002,5,1
Cards,Coby Rhinehart,2002,16,2
Cards,Raleigh Roundtree,2002,10,6
Cards,Johnny Rutledge,2002,9,0
Cards,Frank Sanders,2002,12,12
Cards,L.J. Shelton,2002,16,16
Cards,Marcel Shipp,2002,15,6
Cards,Jake Soliday,2002,4,0
Cards,Jason Starkey,2002,16,8
Cards,Duane Starks,2002,10,10
Cards,Michael Stone,2002,16,0
Cards,Barron Tanner,2002,15,8
Cards,Raynoch Thompson,2002,16,16
Cards,Kyle Vanden Bosch,2002,16,16
Cards,Fred Wakefield,2002,16,14
Cards,Teag Whiting,2002,1,0
Cards,Adrian Wilson,2002,14,14
Cards,LeVar Woods,2002,15,2
Cards,Tony Wragge,2002,2,1
Cards,Michael Young,2002,16,2
Cards,Damien Anderson,2003,16,0
Cards,Mike Banks,2003,6,0
Cards,David Barrett,2003,16,16
Cards,Marcus Bell,2003,13,10
Cards,Jeff Blake,2003,13,13
Cards,Anquan Boldin,2003,16,16
Cards,Wendell Bryant,2003,12,5
Cards,Steve Bush,2003,16,4
Cards,Anthony Clement,2003,16,16
Cards,James Darling,2003,16,0
Cards,Leonard Davis,2003,14,14
Cards,Russell Davis,2003,15,15
Cards,Chris Dishman,2003,14,2
Cards,Tim Duncan,2003,5,0
Cards,Levar Fisher,2003,16,15
Cards,Larry Foster,2003,1,1
Cards,Frank Garcia,2003,7,3
Cards,Bryan Gilmore,2003,14,10
Cards,Jason Goss,2003,4,0
Cards,Bill Gramatica,2003,4,0
Cards,Quentin Harris,2003,16,1
Cards,Gerald Hayes,2003,12,2
Cards,Renaldo Hill,2003,14,14
Cards,Nathan Hodel,2003,16,0
Cards,James Hodgins,2003,16,8
Cards,Dexter Jackson,2003,16,16
Cards,Bryant Johnson,2003,15,8
Cards,Dennis Johnson,2003,15,10
Cards,Freddie Jones,2003,16,16
Cards,Kevin Kasper,2003,7,0
Cards,Pete Kendall,2003,13,13
Cards,Kenny King,2003,11,1
Cards,Justin Lucas,2003,11,0
Cards,Jason McAddley,2003,2,0
Cards,Josh McCown,2003,8,3
Cards,Emmanuel McDaniel,2003,15,0
Cards,Ronald McKinnon,2003,16,16
Cards,Calvin Pace,2003,16,16
Cards,Scott Player,2003,16,0
Cards,Nate Poole,2003,15,1
Cards,Neil Rackers,2003,7,0
Cards,Derrick Ransom,2003,5,0
Cards,Coby Rhinehart,2003,16,2
Cards,Josh Scobey,2003,15,0
Cards,L.J. Shelton,2003,15,15
Cards,Marcel Shipp,2003,16,11
Cards,Emmitt Smith,2003,10,5
Cards,Cameron Spikes,2003,16,16
Cards,Jason Starkey,2003,4,0
Cards,Barron Tanner,2003,14,2
Cards,Raynoch Thompson,2003,12,12
Cards,Fred Wakefield,2003,10,5
Cards,Reggie Wells,2003,15,1
Cards,Adrian Wilson,2003,16,15
Cards,LeVar Woods,2003,16,3
Cards,Michael Young,2003,6,0
Cards,Damien Anderson,2004,4,0
Cards,Obafemi Ayanbadejo,2004,16,5
Cards,Bertrand Berry,2004,16,16
Cards,Anquan Boldin,2004,10,9
Cards,Jeremy Bridges,2004,14,8
Cards,Wendell Bryant,2004,3,0
Cards,Dyshod Carter,2004,6,0
Cards,Anthony Clement,2004,16,7
Cards,Larry Croom,2004,6,1
Cards,Clarence Curry,2004,1,0
Cards,Karlos Dansby,2004,15,11
Cards,James Darling,2004,15,15
Cards,Leonard Davis,2004,15,15
Cards,Russell Davis,2004,16,16
Cards,Lorenzo Diamond,2004,5,4
Cards,Darnell Dockett,2004,16,15
Cards,Eric Edwards,2004,16,1
Cards,Larry Fitzgerald,2004,16,16
Cards,Troy Hambrick,2004,10,0
Cards,Lawrence Hamilton,2004,1,0
Cards,Quentin Harris,2004,16,4
Cards,Gerald Hayes,2004,16,1
Cards,Renaldo Hill,2004,13,10
Cards,Nathan Hodel,2004,16,0
Cards,Leon Joe,2004,4,0
Cards,Bryant Johnson,2004,16,11
Cards,Freddie Jones,2004,16,15
Cards,Isaac Keys,2004,3,0
Cards,Shaun King,2004,3,2
Cards,Ross Kolodziej,2004,13,4
Cards,Nick Leckey,2004,16,0
Cards,David Macklin,2004,16,16
Cards,Adrian Mayes,2004,4,0
Cards,Josh McCown,2004,14,13
Cards,Ronald McKinnon,2004,16,10
Cards,John Navarre,2004,1,1
Cards,Reggie Newhouse,2004,3,0
Cards,John Nix,2004,1,0
Cards,Ifeanyi Ohalete,2004,16,13
Cards,Calvin Pace,2004,14,0
Cards,Scott Player,2004,16,0
Cards,Nate Poole,2004,9,1
Cards,Neil Rackers,2004,16,0
Cards,Alan Reuber,2004,3,0
Cards,Josh Scobey,2004,12,0
Cards,L.J. Shelton,2004,12,9
Cards,Antonio Smith,2004,2,0
Cards,Emmitt Smith,2004,15,15
Cards,Cameron Spikes,2004,16,9
Cards,Duane Starks,2004,15,8
Cards,Alex Stepanovich,2004,16,16
Cards,Michael Stone,2004,14,0
Cards,Robert Tate,2004,14,0
Cards,Raynoch Thompson,2004,11,3
Cards,Kyle Vanden Bosch,2004,16,1
Cards,Reggie Wells,2004,16,16
Cards,Karl Williams,2004,15,2
Cards,Adrian Wilson,2004,16,16
Cards,LeVar Woods,2004,14,3
Cards,Peppi Zellner,2004,16,14
Cards,Ian Allen,2005,2,0
Cards,Damien Anderson,2005,5,0
Cards,J.J. Arrington,2005,15,5
Cards,Obafemi Ayanbadejo,2005,16,2
Cards,Jarrod Baxter,2005,8,2
Cards,Adam Bergen,2005,16,9
Cards,Bertrand Berry,2005,8,8
Cards,Darryl Blackstock,2005,14,1
Cards,Anquan Boldin,2005,14,14
Cards,Jeremy Bridges,2005,7,3
Cards,John Bronson,2005,1,0
Cards,Elton Brown,2005,9,9
Cards,Tim Bulman,2005,8,1
Cards,Rolando Cantu,2005,1,0
Cards,Dyshod Carter,2005,3,0
Cards,Antonio Cochran,2005,3,0
Cards,Karlos Dansby,2005,15,15
Cards,James Darling,2005,14,14
Cards,Leonard Davis,2005,15,15
Cards,Russell Davis,2005,3,3
Cards,Darnell Dockett,2005,16,16
Cards,Eric Edwards,2005,16,9
Cards,Dante Ellington,2005,2,0
Cards,Larry Fitzgerald,2005,16,16
Cards,Aaron Francisco,2005,11,0
Cards,Eric Green,2005,12,5
Cards,Robert Griffith,2005,16,16
Cards,Adam Haayer,2005,12,4
Cards,Quentin Harris,2005,16,1
Cards,Nathan Hodel,2005,16,0
Cards,James Hodgins,2005,1,0
Cards,Carlyle Holiday,2005,1,0
Cards,Orlando Huff,2005,16,12
Cards,James Jackson,2005,8,0
Cards,Bryant Johnson,2005,14,4
Cards,Eric Johnson,2005,3,0
Cards,Teyo Johnson,2005,6,3
Cards,Isaac Keys,2005,6,0
Cards,Ross Kolodziej,2005,16,14
Cards,Nick Leckey,2005,14,9
Cards,Charles Lee,2005,6,0
Cards,Shawn Lynch,2005,2,1
Cards,David Macklin,2005,16,15
Cards,Adrian Mayes,2005,3,0
Cards,Josh McCown,2005,9,6
Cards,LeRon McCoy,2005,10,4
Cards,Lance Mitchell,2005,12,0
Cards,Langston Moore,2005,8,1
Cards,Harold Morrow,2005,14,0
Cards,J.J. Moses,2005,2,0
Cards,John Navarre,2005,1,0
Cards,Reggie Newhouse,2005,3,1
Cards,Nick Novak,2005,5,0
Cards,Chike Okeafor,2005,16,16
Cards,Calvin Pace,2005,5,1
Cards,Anton Palepoi,2005,3,0
Cards,Scott Player,2005,16,0
Cards,Neil Rackers,2005,15,0
Cards,Lamont Reid,2005,10,1
Cards,Antrel Rolle,2005,5,4
Cards,Oliver Ross,2005,12,12
Cards,Ernest Shazor,2005,2,0
Cards,Marcel Shipp,2005,15,11
Cards,Antonio Smith,2005,12,8
Cards,Alex Stepanovich,2005,9,9
Cards,Reggie Swinton,2005,15,0
Cards,Robert Tate,2005,13,5
Cards,Lester Towns,2005,2,1
Cards,R-Kal Truluck,2005,7,0
Cards,Fred Wakefield,2005,15,9
Cards,Raymond Walls,2005,7,2
Cards,Kurt Warner,2005,10,10
Cards,Reggie Wells,2005,9,9
Cards,Adrian Wilson,2005,16,16
Cards,J.J. Arrington,2006,16,0
Cards,Obafemi Ayanbadejo,2006,14,0
Cards,Monty Beisel,2006,8,2
Cards,Adam Bergen,2006,14,7
Cards,Bertrand Berry,2006,10,10
Cards,Darryl Blackstock,2006,16,1
Cards,Anquan Boldin,2006,16,16
Cards,John Bronson,2006,2,0
Cards,Milford Brown,2006,13,12
Cards,Kendrick Clancy,2006,11,11
Cards,Chris Cooper,2006,13,0
Cards,Karlos Dansby,2006,14,10
Cards,James Darling,2006,3,0
Cards,Leonard Davis,2006,16,16
Cards,Darnell Dockett,2006,16,16
Cards,Diamond Ferri,2006,3,0
Cards,Larry Fitzgerald,2006,13,13
Cards,Aaron Francisco,2006,16,2
Cards,Eric Green,2006,15,8
Cards,Robert Griffith,2006,16,16
Cards,Gerald Hayes,2006,14,14
Cards,Nathan Hodel,2006,16,0
Cards,Carlyle Holiday,2006,4,2
Cards,Orlando Huff,2006,16,13
Cards,Darrell Hunter,2006,3,0
Cards,Edgerrin James,2006,16,16
Cards,Brandon Johnson,2006,3,0
Cards,Bryant Johnson,2006,16,8
Cards,Nick Leckey,2006,14,11
Cards,Matt Leinart,2006,12,11
Cards,Jonathan Lewis,2006,4,0
Cards,Chris Liwienski,2006,16,6
Cards,Deuce Lutui,2006,15,9
Cards,David Macklin,2006,14,7
Cards,Hanik Milligan,2006,16,0
Cards,Langston Moore,2006,3,0
Cards,Chike Okeafor,2006,16,15
Cards,Calvin Pace,2006,16,5
Cards,Scott Player,2006,16,0
Cards,Leonard Pope,2006,16,6
Cards,Neil Rackers,2006,16,0
Cards,Antrel Rolle,2006,16,16
Cards,Oliver Ross,2006,11,5
Cards,A.J. Schable,2006,11,0
Cards,Marcel Shipp,2006,15,0
Cards,Antonio Smith,2006,16,8
Cards,Micheal Spurlock,2006,1,0
Cards,Alex Stepanovich,2006,5,5
Cards,Robert Tate,2006,9,0
Cards,Fred Wakefield,2006,16,9
Cards,Troy Walters,2006,15,3
Cards,Matt Ware,2006,14,1
Cards,Kurt Warner,2006,6,5
Cards,Gabe Watson,2006,12,5
Cards,Reggie Wells,2006,16,16
Cards,Adrian Wilson,2006,16,16
Cards,Michael Adams,2007,7,0
Cards,J.J. Arrington,2007,16,0
Cards,Brad Badger,2007,1,0
Cards,Rodney Bailey,2007,16,0
Cards,Mike Barr,2007,11,0
Cards,Monty Beisel,2007,16,2
Cards,Mitch Berger,2007,5,0
Cards,Bertrand Berry,2007,9,9
Cards,Troy Bienemann,2007,16,4
Cards,Darryl Blackstock,2007,16,0
Cards,Anquan Boldin,2007,12,11
Cards,Alan Branch,2007,11,0
Cards,Steve Breaston,2007,16,0
Cards,Elton Brown,2007,9,5
Cards,Levi Brown,2007,13,11
Cards,Ralph Brown,2007,16,0
Cards,Oliver Celestin,2007,15,4
Cards,Chris Cooper,2007,12,0
Cards,Karlos Dansby,2007,14,14
Cards,Darnell Dockett,2007,16,16
Cards,Tim Euhus,2007,10,0
Cards,Larry Fitzgerald,2007,15,15
Cards,Aaron Francisco,2007,10,3
Cards,Mike Gandy,2007,16,16
Cards,Eric Green,2007,11,11
Cards,Tim Hasselbeck,2007,1,0
Cards,Gerald Hayes,2007,16,16
Cards,Nathan Hodel,2007,16,0
Cards,Terrence Holt,2007,16,16
Cards,Roderick Hood,2007,16,16
Cards,Edgerrin James,2007,16,16
Cards,Al Johnson,2007,14,14
Cards,Brandon Johnson,2007,6,0
Cards,Bryant Johnson,2007,16,8
Cards,Bhawoh Jue,2007,1,0
Cards,Ross Kolodziej,2007,3,0
Cards,Matt Leinart,2007,5,5
Cards,Deuce Lutui,2007,15,15
Cards,Sean Morey,2007,15,0
Cards,Chukky Okobi,2007,1,0
Cards,Calvin Pace,2007,16,16
Cards,Ben Patrick,2007,8,3
Cards,Leonard Pope,2007,13,11
Cards,Neil Rackers,2007,16,0
Cards,Tim Rattay,2007,4,0
Cards,Jamaica Rector,2007,2,0
Cards,Antrel Rolle,2007,16,8
Cards,Bo Schobel,2007,2,0
Cards,Lyle Sendlein,2007,14,2
Cards,Marcel Shipp,2007,16,0
Cards,Antonio Smith,2007,16,13
Cards,Terrelle Smith,2007,16,10
Cards,Joe Tafoya,2007,13,7
Cards,Jerheme Urban,2007,10,2
Cards,Keydrick Vincent,2007,8,1
Cards,Matt Ware,2007,15,0
Cards,Kurt Warner,2007,14,11
Cards,Gabe Watson,2007,16,16
Cards,Reggie Wells,2007,16,16
Cards,Adrian Wilson,2007,9,9
Cards,Michael Adams,2008,5,1
Cards,J.J. Arrington,2008,11,3
Cards,Monty Beisel,2008,16,0
Cards,Bertrand Berry,2008,14,4
Cards,Anquan Boldin,2008,12,11
Cards,Alan Branch,2008,4,0
Cards,Steve Breaston,2008,16,9
Cards,Elton Brown,2008,16,0
Cards,Levi Brown,2008,16,16
Cards,Ralph Brown,2008,16,3
Cards,Calais Campbell,2008,16,0
Cards,Tim Castille,2008,14,0
Cards,Oliver Celestin,2008,2,0
Cards,Karlos Dansby,2008,16,16
Cards,Darnell Dockett,2008,16,16
Cards,Early Doucet,2008,7,0
Cards,Larry Fitzgerald,2008,16,16
Cards,Aaron Francisco,2008,16,4
Cards,Mike Gandy,2008,16,16
Cards,Ben Graham,2008,4,0
Cards,Eric Green,2008,13,9
Cards,Clark Haggans,2008,11,0
Cards,Gerald Hayes,2008,16,14
Cards,Ali Highsmith,2008,6,0
Cards,Tim Hightower,2008,16,7
Cards,Victor Hobson,2008,1,0
Cards,Nathan Hodel,2008,16,0
Cards,Roderick Hood,2008,15,14
Cards,Kenny Iwebema,2008,13,0
Cards,Edgerrin James,2008,13,7
Cards,Dirk Johnson,2008,12,0
Cards,Travis LaBoy,2008,13,12
Cards,Matt Leinart,2008,4,0
Cards,Deuce Lutui,2008,16,16
Cards,Sean Morey,2008,16,0
Cards,Chike Okeafor,2008,16,16
Cards,Ben Patrick,2008,10,3
Cards,Leonard Pope,2008,13,8
Cards,Neil Rackers,2008,16,0
Cards,Bryan Robinson,2008,16,15
Cards,Dominique Rodgers-Cromartie,2008,16,11
Cards,Antrel Rolle,2008,16,16
Cards,Lyle Sendlein,2008,16,16
Cards,Antonio Smith,2008,16,10
Cards,Terrelle Smith,2008,15,6
Cards,Stephen Spach,2008,9,6
Cards,Pago Togafau,2008,6,0
Cards,Jerame Tuman,2008,3,2
Cards,Jerheme Urban,2008,16,2
Cards,Matt Ware,2008,13,1
Cards,Kurt Warner,2008,16,16
Cards,Gabe Watson,2008,11,0
Cards,Reggie Wells,2008,16,16
Cards,Adrian Wilson,2008,15,14
Cards,Hamza Abdullah,2009,1,0
Cards,Michael Adams,2009,16,1
Cards,Jason Banks,2009,1,0
Cards,Anthony Becht,2009,16,10
Cards,Monty Beisel,2009,6,0
Cards,Bertrand Berry,2009,15,5
Cards,Anquan Boldin,2009,15,15
Cards,Alan Branch,2009,16,0
Cards,Steve Breaston,2009,15,6
Cards,Jeremy Bridges,2009,16,4
Cards,Levi Brown,2009,16,16
Cards,Ralph Brown,2009,16,1
Cards,Calais Campbell,2009,16,15
Cards,Ben Claxton,2009,1,0
Cards,Karlos Dansby,2009,16,16
Cards,Will Davis,2009,11,0
Cards,Darnell Dockett,2009,16,16
Cards,Early Doucet,2009,9,0
Cards,Keilen Dykes,2009,2,0
Cards,Larry Fitzgerald,2009,16,16
Cards,Mike Gandy,2009,12,12
Cards,Ben Graham,2009,16,0
Cards,Clark Haggans,2009,16,14
Cards,Gerald Hayes,2009,14,13
Cards,Ali Highsmith,2009,14,2
Cards,Tim Hightower,2009,16,16
Cards,Kenny Iwebema,2009,11,0
Cards,Rashad Johnson,2009,10,1
Cards,Brandon Keith,2009,4,0
Cards,Dan Kreider,2009,14,3
Cards,Mike Leach,2009,16,0
Cards,Matt Leinart,2009,8,1
Cards,Lance Long,2009,1,0
Cards,Deuce Lutui,2009,16,16
Cards,Bryant McFadden,2009,16,16
Cards,Sean Morey,2009,13,0
Cards,Mike Nugent,2009,2,0
Cards,Chike Okeafor,2009,13,13
Cards,Ben Patrick,2009,9,7
Cards,Neil Rackers,2009,14,0
Cards,Bryan Robinson,2009,16,15
Cards,Dominique Rodgers-Cromartie,2009,16,16
Cards,Antrel Rolle,2009,15,15
Cards,Lyle Sendlein,2009,16,16
Cards,Stephen Spach,2009,7,5
Cards,Brian St. Pierre,2009,1,0
Cards,LaRod Stephens-Howling,2009,16,2
Cards,Pago Togafau,2009,2,0
Cards,Greg Toler,2009,13,0
Cards,Jerheme Urban,2009,10,0
Cards,Reggie Walker,2009,7,0
Cards,Matt Ware,2009,11,1
Cards,Kurt Warner,2009,15,15
Cards,Gabe Watson,2009,16,0
Cards,Beanie Wells,2009,16,0
Cards,Reggie Wells,2009,16,16
Cards,Adrian Wilson,2009,16,16
Cards,Jason Wright,2009,16,0
Cards,Hamza Abdullah,2010,6,0
Cards,Michael Adams,2010,16,4
Cards,Derek Anderson,2010,12,9
Cards,Richard Bartel,2010,1,0
Cards,D'Anthony Batiste,2010,1,0
Cards,Alan Branch,2010,16,3
Cards,Steve Breaston,2010,13,11
Cards,Jeremy Bridges,2010,16,7
Cards,Levi Brown,2010,16,16
Cards,Calais Campbell,2010,15,15
Cards,Will Davis,2010,10,3
Cards,Darnell Dockett,2010,15,15
Cards,Early Doucet,2010,10,5
Cards,Jim Dray,2010,16,3
Cards,Alan Faneca,2010,16,16
Cards,Jay Feely,2010,16,0
Cards,Larry Fitzgerald,2010,16,15
Cards,Curtis Gatewood,2010,1,0
Cards,Ben Graham,2010,16,0
Cards,Rex Hadnot,2010,11,1
Cards,Clark Haggans,2010,13,13
Cards,Max Hall,2010,6,3
Cards,Gerald Hayes,2010,6,4
Cards,Tim Hightower,2010,16,13
Cards,Kenny Iwebema,2010,7,0
Cards,A.J. Jefferson,2010,2,0
Cards,Jerome Johnson,2010,1,0
Cards,Rashad Johnson,2010,16,1
Cards,Onrea Jones,2010,2,0
Cards,Brandon Keith,2010,9,9
Cards,Max Komar,2010,8,0
Cards,Mike Leach,2010,16,0
Cards,Paris Lenon,2010,16,16
Cards,Deuce Lutui,2010,16,16
Cards,Reagan Maui'a,2010,15,4
Cards,Trumaine McBride,2010,14,0
Cards,Brandon McDonald,2010,2,0
Cards,Cyril Obiozor,2010,6,0
Cards,Ben Patrick,2010,15,7
Cards,Joey Porter,2010,14,14
Cards,Kerry Rhodes,2010,16,16
Cards,Andre Roberts,2010,15,2
Cards,Bryan Robinson,2010,16,16
Cards,Dominique Rodgers-Cromartie,2010,16,16
Cards,O'Brien Schofield,2010,10,0
Cards,Lyle Sendlein,2010,16,16
Cards,John Skelton,2010,5,4
Cards,Alfonso Smith,2010,1,0
Cards,Stephen Spach,2010,15,11
Cards,LaRod Stephens-Howling,2010,13,2
Cards,Greg Toler,2010,14,13
Cards,Reggie Walker,2010,11,0
Cards,Matt Ware,2010,14,0
Cards,Daryl Washington,2010,16,11
Cards,Gabe Watson,2010,7,0
Cards,Beanie Wells,2010,13,2
Cards,Dan Williams,2010,15,0
Cards,Stephen Williams,2010,11,3
Cards,Adrian Wilson,2010,16,16
Cards,Jason Wright,2010,15,1
Cards,Hamza Abdullah,2011,16,0
Cards,Sam Acho,2011,16,10
Cards,Michael Adams,2011,15,1
Cards,Richard Bartel,2011,2,0
Cards,D'Anthony Batiste,2011,4,0
Cards,Stewart Bradley,2011,16,1
Cards,Jeremy Bridges,2011,16,5
Cards,Levi Brown,2011,16,16
Cards,Crezdon Butler,2011,1,0
Cards,Calais Campbell,2011,16,16
Cards,David Carter,2011,16,0
Cards,Daryn Colledge,2011,16,16
Cards,Sean Considine,2011,8,0
Cards,Darnell Dockett,2011,16,16
Cards,Early Doucet,2011,16,6
Cards,Jim Dray,2011,10,0
Cards,Nick Eason,2011,16,6
Cards,Jay Feely,2011,16,0
Cards,Larry Fitzgerald,2011,16,16
Cards,Ben Graham,2011,1,0
Cards,Marshay Green,2011,1,0
Cards,Rex Hadnot,2011,16,16
Cards,Clark Haggans,2011,16,16
Cards,Todd Heap,2011,10,4
Cards,Vonnie Holliday,2011,16,0
Cards,Rob Housler,2011,12,2
Cards,A.J. Jefferson,2011,16,7
Cards,Jaymar Johnson,2011,1,0
Cards,Rashad Johnson,2011,16,9
Cards,Brandon Keith,2011,13,11
Cards,Jeff King,2011,16,10
Cards,Kevin Kolb,2011,9,9
Cards,Mike Leach,2011,16,0
Cards,Paris Lenon,2011,16,16
Cards,Deuce Lutui,2011,15,0
Cards,Richard Marshall,2011,16,9
Cards,Reagan Maui'a,2011,3,3
Cards,Patrick Peterson,2011,16,16
Cards,Joey Porter,2011,6,6
Cards,Kerry Rhodes,2011,7,7
Cards,Andre Roberts,2011,16,16
Cards,DeMarco Sampson,2011,12,0
Cards,O'Brien Schofield,2011,16,0
Cards,Lyle Sendlein,2011,16,16
Cards,Anthony Sherman,2011,15,7
Cards,John Skelton,2011,8,7
Cards,Alfonso Smith,2011,15,0
Cards,LaRod Stephens-Howling,2011,14,1
Cards,Chansi Stuckey,2011,9,0
Cards,Ronald Talley,2011,6,0
Cards,Chester Taylor,2011,12,1
Cards,Reggie Walker,2011,16,0
Cards,Daryl Washington,2011,15,14
Cards,Beanie Wells,2011,14,14
Cards,Dan Williams,2011,10,10
Cards,Stephen Williams,2011,2,0
Cards,Adrian Wilson,2011,16,16
Cards,Dave Zastudil,2011,15,0
Cards,Sam Acho,2012,16,16
Cards,Michael Adams,2012,15,0
Cards,D'Anthony Batiste,2012,15,10
Cards,Justin Bethel,2012,16,0
Cards,Stewart Bradley,2012,16,0
Cards,Crezdon Butler,2012,1,0
Cards,LaRon Byrd,2012,4,0
Cards,Calais Campbell,2012,13,12
Cards,David Carter,2012,16,4
Cards,Daryn Colledge,2012,16,16
Cards,Darnell Dockett,2012,15,14
Cards,Early Doucet,2012,12,3
Cards,Jim Dray,2012,13,0
Cards,Nick Eason,2012,16,1
Cards,Jay Feely,2012,16,0
Cards,Larry Fitzgerald,2012,16,16
Cards,Jamell Fleming,2012,15,3
Cards,Michael Floyd,2012,16,3
Cards,William Gay,2012,16,15
Cards,Quentin Groves,2012,16,7
Cards,Todd Heap,2012,2,1
Cards,Vonnie Holliday,2012,16,1
Cards,Rob Housler,2012,15,9
Cards,Brian Hoyer,2012,2,1
Cards,Rashad Johnson,2012,15,3
Cards,Senio Kelemete,2012,1,0
Cards,Jeff King,2012,16,12
Cards,Kevin Kolb,2012,6,5
Cards,Mike Leach,2012,16,0
Cards,Paris Lenon,2012,16,16
Cards,Ryan Lindley,2012,6,4
Cards,Ricky Lumpkin,2012,1,0
Cards,Bobby Massie,2012,16,16
Cards,Reagan Maui'a,2012,3,1
Cards,Pat McQuistan,2012,6,3
Cards,Zack Nash,2012,8,0
Cards,Rich Ohrnberger,2012,13,4
Cards,Patrick Peterson,2012,16,16
Cards,Nate Potter,2012,8,6
Cards,William Powell,2012,13,1
Cards,Kerry Rhodes,2012,15,15
Cards,Andre Roberts,2012,15,15
Cards,James Sanders,2012,15,0
Cards,O'Brien Schofield,2012,9,9
Cards,Lyle Sendlein,2012,11,11
Cards,Anthony Sherman,2012,13,4
Cards,John Skelton,2012,7,6
Cards,Alfonso Smith,2012,11,0
Cards,Adam Snyder,2012,14,14
Cards,Kory Sperry,2012,1,0
Cards,LaRod Stephens-Howling,2012,14,5
Cards,Ronald Talley,2012,3,1
Cards,Greg Toler,2012,11,2
Cards,Reggie Walker,2012,14,0
Cards,Daryl Washington,2012,16,16
Cards,Scott Wedige,2012,2,0
Cards,Beanie Wells,2012,8,7
Cards,Jamaal Westerman,2012,5,0
Cards,Dan Williams,2012,15,11
Cards,Ryan Williams,2012,5,3
Cards,Adrian Wilson,2012,15,14
Cards,Dave Zastudil,2012,16,0
Cards,John Abraham,2013,16,13
Cards,Sam Acho,2013,3,2
Cards,Lorenzo Alexander,2013,3,3
Cards,Javier Arenas,2013,16,0
Cards,Jake Ballard,2013,8,3
Cards,Yeremiah Bell,2013,16,16
Cards,Marcus Benard,2013,12,1
Cards,Justin Bethel,2013,16,0
Cards,Jasper Brinkley,2013,15,3
Cards,Jaron Brown,2013,16,0
Cards,Levi Brown,2013,4,4
Cards,Calais Campbell,2013,16,16
Cards,Antoine Cason,2013,16,0
Cards,Daryn Colledge,2013,16,16
Cards,Karlos Dansby,2013,16,16
Cards,Kenny Demens,2013,2,0
Cards,Darnell Dockett,2013,16,16
Cards,Jim Dray,2013,16,15
Cards,Andre Ellington,2013,15,1
Cards,Paul Fanaika,2013,16,16
Cards,Jay Feely,2013,16,0
Cards,Larry Fitzgerald,2013,16,16
Cards,Michael Floyd,2013,16,16
Cards,Mike Gibson,2013,16,0
Cards,Brittan Golden,2013,5,0
Cards,Rob Housler,2013,13,10
Cards,Robert Hughes,2013,1,
Cards,D.C. Jefferson,2013,4,0
Cards,Tony Jefferson,2013,16,2
Cards,Rashad Johnson,2013,13,7
Cards,Mike Leach,2013,16,0
Cards,Bobby Massie,2013,8,0
Cards,Tyrann Mathieu,2013,13,11
Cards,Bryan McCann,2013,6,0
Cards,Rashard Mendenhall,2013,15,15
Cards,Kevin Minter,2013,13,0
Cards,Dontay Moch,2013,4,0
